9
-22	-19	62	51	-49	66	-64	97	36	35	73	43	16	-16	49	8	13	-88	68	41	-67	6	34	-5	-43	-57	13	81	-30	73	-13	7	9	-55	-86	99	-8	-88	13	-64	-33	-72	-75	27	4	40	35	-96	46	-78	0	-89	-88	55	23	10	-45	-7	88	-81	-40	14	-73	-23	-62	-56	-32	-26	76	73	5	-12	-18	-75	-7	3	78	-74	79	24	-3	7	-78	-7	67	-58	-68	-27	-42	97	-58	0	-69	-93	76	42	49	-15	-35	86	-59	-79	-19	66	8	15	15	-8	42	-37	70	97	-32	-51	-91	-23	-34	30	61	71	-64	-88	-53	68	97	17	88	39	-31	-41	-80	77	70	72	60	53	81	57	90	34	-35	7	-19	-96	40	29	-57	-88	-17	-63	-8	55	-10	-28	37	-87	-67	-48	-44	40	38	58	-79	27	62	-27	-59	64	-46	21	59	-60	-7	-16	56	-41	30	-46	97	59	-68	-82	-72	-49	90	-5	84	28	25	-95	-6	-80	-87	-98	52	-48	-99	0	-80	-93	25	72	64	-52	-50	-24	-88	-44	83	16	-4	-59	-98	-27	66	1	72	-4	-78	-78	-8	36	11	-77	76	-85	-62	-84	-8	-91	-37	69	69	-49	-82	-80	34	91	-50	-43	-66	-6	77	40	59	-12	27	9	-55	1	38	79	50	-22	-91	26	98	37	-28	61	13	35	-6	94	2	50	-76	66	-5	-79	-58	6	91	32	25	10	70	36	-41	38	77	88	-75	-84	-47	28	-70	62	82	36	-92	2	-43	-40	-20	79	-23	-55	74	30	3	79	97	38	-40	43	72	0	-36	-51	22	-58	51	48	52	-99	-90	81	-71	-71	-98	49	59	90	-41	56	-25	-13	-79	53	-45	39	82	-26	45	70	11	70	68	70	-7	-76	-44	60	56	7	-70	-40	-19	-10	-64	12	-99	50	95	-28	51	-86	-99	71	-16	-8	-77	-42	66	-65	33	58	-63	52	81	65	-90	33	-2	-96	-35	-56	56	-64	4	5	10	-70	75	37	-8	-94	6	39	83	-79	-43	86	39	21	-32	80	93	69	-30	-30	-60	40	3	-28	66	9	47	-60	46	81	-12	26	69	78	-53	89	36	32	-60	-78	20	39	34	58	84	-64	-5	-6	-37	-25	-45	59	-95	73	4	-85	-42	-48	-27	-13	49	60	-19	-33	3	-2	-77	33	-6	-32	-61	91	98	-36	97	-38	-79	-53	17	-11	50	72	27	4	64	48	59	33	30	35	18	73	76	0	18	-65	76	-47	-42	-41	41	-36	80	-61	42	-89	74	-62	-94	-95	-25	84	49	-57	87	-2	-40	84	-11	83	47	18	-88	-76	94	98	-36	20	-17	81	
-29	37	-26	-42	-72	95	51	44	-93	73	96	-58	57	-21	9	-83	39	59	-95	7	80	90	-68	-22	59	53	-70	91	-43	-5	67	-94	14	76	59	80	-90	70	-56	77	-39	74	94	40	-30	93	91	56	-45	-18	-67	-96	-20	-21	-11	-96	-80	16	-88	-16	-58	67	1	-6	-7	3	74	-89	-17	-27	60	-35	45	67	-11	-51	46	19	-46	-46	2	33	-52	27	-84	-54	29	36	-92	60	-40	-25	35	37	75	87	-88	-58	-94	-14	-92	-22	9	49	67	8	-73	-49	-83	-42	74	-39	-2	-3	88	-75	37	-6	60	99	17	-90	93	-3	26	-38	-74	-62	32	-73	-86	4	1	-69	-70	93	-76	82	23	50	-30	-53	-22	-33	-85	-78	10	47	98	-25	89	8	-55	-39	27	32	81	-65	-5	10	60	-67	-24	-34	35	42	-30	94	92	68	-74	-32	-89	12	0	38	63	35	23	9	-81	88	-54	1	68	-22	21	-50	-5	57	89	-70	-4	-40	27	-91	5	-24	13	63	94	24	-92	29	41	-7	86	82	-87	71	-28	27	93	-97	-76	-88	-46	-41	90	88	62	-61	-24	-43	-70	-79	-28	84	10	-80	-94	-61	-32	-30	-77	6	65	-92	15	-54	54	-40	-43	8	-10	-44	8	-96	-59	14	-49	-80	-92	8	-12	-49	-99	52	-66	-48	0	-32	-49	52	7	-50	-91	26	7	47	-49	37	38	96	-2	-33	-89	-63	46	51	86	-13	-36	65	-27	-14	61	29	40	-8	-22	97	-12	-53	79	-16	62	-96	73	-45	26	81	-62	90	40	-49	-45	77	-10	-19	39	-8	-69	-4	-69	95	-61	-86	90	-31	-80	44	31	38	4	35	45	-97	-51	8	4	20	31	-41	-88	-4	5	-49	70	-29	96	70	60	-7	-73	37	71	95	-16	-29	61	-28	82	6	16	79	4	58	-73	-81	-34	28	27	-12	63	-4	27	94	-62	66	-88	-96	-99	-61	-72	-75	12	-16	-78	88	-74	18	-77	-14	65	23	79	-1	77	-55	-57	-60	-33	14	-9	56	-46	-88	-91	-68	83	-65	-62	93	-81	93	-30	13	86	78	-81	82	-65	-55	25	-68	14	-23	-51	72	68	-76	75	-13	16	9	-29	-28	-66	54	-7	-4	59	54	-47	48	-96	65	-13	85	21	-30	-91	1	94	-53	82	80	-88	4	-13	54	28	32	-49	-74	-65	-24	67	65	-85	67	79	8	82	54	-17	-8	-79	-91	-10	50	26	35	4	7	-23	56	22	-22	30	55	89	97	55	-97	-11	45	27	35	-34	21	68	-12	94	-98	16	76	68	-74	-18	46	24	71	-24	-34	52	-20	-85	63	71	60	
-19	93	13	-67	95	17	-5	22	98	-92	-64	71	-96	-85	51	-7	-33	-62	72	82	-95	-39	92	33	70	93	-89	-88	2	-58	70	28	-18	-54	-24	9	-40	71	-62	-76	34	71	-34	-13	37	-94	89	15	17	49	-58	-12	11	31	92	-9	77	1	45	-3	-90	94	-25	-38	31	88	-50	88	36	-86	31	-6	80	75	-26	12	-80	96	68	-52	-26	-41	40	-41	5	-8	-27	48	74	-85	5	-69	-7	-95	5	28	87	-12	3	-60	33	-96	-35	19	-19	-62	57	14	-49	-93	57	90	-94	29	55	-9	58	-52	-1	-55	80	-49	1	-55	-73	9	73	80	53	-69	-50	1	36	7	-29	-10	84	52	74	-39	-7	-83	99	-99	-76	-65	-51	39	-23	24	-61	15	49	-82	26	76	22	65	-26	-78	37	-80	-61	-27	66	37	-42	76	-23	67	84	-86	6	-31	20	34	4	49	-87	50	31	85	96	65	-72	-25	80	-14	67	19	7	48	72	29	77	-65	-22	-34	63	42	35	43	30	2	7	-36	-30	29	-85	-66	41	-23	85	34	-60	88	-95	-63	93	-75	-90	-70	-48	-27	-62	0	29	72	-84	-16	-87	-40	88	-12	-72	-86	4	-34	-9	90	60	79	18	56	-62	99	29	35	-46	-51	-92	-80	95	-52	33	79	90	-34	14	-63	63	-77	54	62	17	19	-3	-9	71	-6	-60	-49	49	11	-74	-40	37	-34	-86	45	-62	64	20	68	-39	47	-64	2	32	-29	87	0	42	73	-83	32	86	15	74	50	-61	-17	98	-43	-84	41	45	0	80	-17	43	-13	-50	41	15	94	93	-55	-30	-74	75	-38	-61	8	16	57	79	45	-3	10	30	48	16	15	-5	-65	9	-1	46	-16	39	-77	48	-51	-9	75	19	15	-78	86	-76	-16	7	60	-30	71	54	-91	72	58	9	-77	-8	-67	-26	74	-58	93	59	75	-82	-63	-47	90	1	-57	-34	94	-78	-81	68	-11	-97	-47	-58	-98	21	-28	-19	40	71	-35	-83	1	-44	-17	90	42	33	96	-16	35	59	-57	86	51	98	67	-69	42	-3	77	41	-84	-12	-70	26	17	73	16	24	20	-6	56	56	40	63	-8	92	82	-25	-37	10	41	82	-46	-77	33	-6	63	41	-26	25	60	-80	74	-47	61	67	44	-12	59	60	77	-87	-82	-95	-84	-47	38	-38	37	-76	94	-1	-96	-84	7	-53	-12	-76	-20	-58	-96	0	-37	-51	76	-73	-23	65	92	-79	-46	-88	24	-56	41	52	-25	-76	47	89	-54	97	-40	1	-16	-37	65	73	42	90	-48	25	99	-88	80	-21	-43	16	37	
68	49	-15	-83	8	-22	-65	-92	96	-43	89	-65	-61	85	-43	-46	-75	-21	-10	-83	86	68	27	93	-4	-63	-63	-8	88	-2	-67	-48	96	85	-30	-29	-25	-19	-59	32	52	61	-76	-39	67	0	-94	-77	-74	-1	34	72	29	-68	-7	7	47	74	91	-92	-11	45	97	99	89	-27	32	39	42	53	-59	60	-81	-34	-3	-35	-23	-71	7	43	-24	-77	-21	69	-76	16	-86	-46	14	44	59	-84	64	2	30	-72	67	-62	18	-3	9	-33	-47	68	-13	-79	96	-7	70	35	-59	-7	-9	67	-5	73	42	63	91	-51	-95	80	97	55	53	-72	-51	-90	54	40	80	-74	76	63	-68	-75	0	59	47	-69	58	64	25	25	64	-39	83	70	-3	79	-52	39	14	-2	66	-14	65	-89	-38	-70	32	51	26	78	7	-5	-64	-65	95	92	39	-41	-42	-46	-97	34	77	0	-59	-85	-88	-78	87	-34	11	0	90	-58	-24	64	-25	-6	-88	58	-84	-65	-38	28	39	-12	-94	-4	-5	16	-71	-54	-30	-50	66	17	9	27	-79	-25	71	21	1	-1	44	88	-49	63	55	2	78	76	-6	35	-64	8	49	-4	58	-60	-74	69	-95	-6	-50	-27	-32	-16	12	-76	-15	-67	65	70	-28	-78	83	-81	84	-32	0	-14	-15	22	-85	-7	-34	20	-97	27	73	-31	-4	-86	-52	-74	29	36	-23	76	-9	13	-10	-95	-76	85	79	5	33	24	-13	41	91	92	-88	76	56	40	75	-27	-9	-1	85	24	-2	-56	-50	-63	27	9	27	-64	26	-3	-92	-6	46	-42	-18	3	18	41	-61	15	-11	-56	9	22	78	-89	59	-76	7	42	89	-50	8	-81	-47	-63	72	97	44	-68	-1	-97	57	-70	-44	-42	-9	-94	84	92	75	42	26	80	-62	45	-10	-76	-68	-84	-11	-98	-19	42	-71	-38	-41	-45	71	-43	-26	-49	35	56	76	67	-19	-59	-62	-45	-40	-84	-16	-6	55	26	41	-70	-57	79	19	20	65	29	85	-65	-63	64	-32	71	71	-21	77	-89	-69	19	19	-32	22	-16	88	90	-35	83	-24	7	-56	59	-75	-71	-21	-37	81	77	31	15	78	-75	-11	33	-16	-82	-24	57	-42	96	70	8	55	-59	-82	-9	-84	26	-46	83	4	35	11	-80	-25	-73	62	51	-18	-7	-89	65	5	20	55	-66	-25	-93	51	-46	-2	-76	-53	-85	-90	24	12	56	85	-25	84	4	97	-50	-23	29	68	-93	-85	-46	-74	-7	-64	60	93	41	-28	-91	95	-78	89	-95	-65	-80	-22	-78	-48	-87	54	65	84	-76	5	-42	60	-71	-84	60	
-11	4	-70	-82	72	-35	-20	-25	-59	-72	21	-69	-92	-36	-62	78	-88	-7	16	80	62	-15	68	42	-95	-96	33	2	-9	2	-86	-45	-66	-88	45	71	36	-93	32	36	-53	47	-49	-64	-92	29	-50	-57	-78	51	-67	34	13	12	-66	-24	-32	11	74	-39	-94	-97	95	65	-5	-1	90	-79	15	1	-91	5	-98	-4	44	-90	-64	86	47	-84	19	-28	73	-66	99	-73	93	66	-99	15	-66	-33	-98	41	75	53	63	-57	88	28	90	-82	-32	-27	70	-27	5	70	85	-4	41	-59	-90	-44	-91	-70	-25	-18	52	-42	44	15	34	4	-1	-84	17	98	-12	38	-66	85	64	-1	53	42	17	99	95	-75	16	90	-54	-45	34	-70	95	43	63	-27	92	17	-31	-65	-24	-74	-3	29	-4	-24	-9	-90	53	-15	-34	36	-16	40	74	-77	49	-42	-67	62	-98	-13	84	64	-40	6	-74	-6	0	41	-4	77	-21	-10	-96	-11	-10	-2	31	-83	99	51	36	-68	3	63	28	17	13	90	99	3	-30	55	-29	-37	-80	-53	45	4	-83	12	61	-64	-8	35	-12	-20	0	7	66	-9	33	66	-88	32	-42	34	26	-33	-57	94	-11	63	42	-45	-68	10	-73	-32	-50	85	-61	52	-23	-21	6	2	82	-85	-88	-36	-88	-10	-74	-76	11	-73	-33	-11	-12	-89	52	-40	8	10	-7	5	44	-9	62	46	-99	-97	-98	-41	-92	-32	-21	30	-49	-78	-90	-8	3	56	7	-42	75	38	99	-87	9	-88	44	12	-63	-6	-78	-40	83	-99	-4	96	33	4	18	-29	62	-62	-88	-4	-69	58	-76	81	99	54	-27	-34	-89	-97	-81	-92	-96	-54	-33	-40	-72	-53	1	-64	-68	4	-20	-59	81	-74	-35	10	24	20	-27	-63	11	-4	-4	-64	-38	71	-11	-73	39	6	17	10	-86	51	-91	-17	-35	18	-42	15	-55	-44	69	-10	-68	87	-85	78	28	37	0	25	28	27	-78	56	-81	-51	21	10	-29	78	-48	-38	90	-48	82	-77	-21	33	51	-36	93	-86	-52	7	46	-48	46	-23	14	-30	96	59	-16	68	-86	3	95	50	37	-29	47	82	68	33	28	83	-22	-46	87	57	-23	8	-1	66	68	75	29	12	63	84	-60	-20	62	25	-34	78	47	-28	45	87	-94	32	-72	25	93	30	81	-92	70	-97	-51	-65	-63	-99	-41	78	-1	15	-59	-12	-53	10	-45	31	-19	-23	56	73	-83	-32	-10	15	-72	40	-22	-36	-99	-63	0	64	74	45	-76	54	-94	39	0	20	37	-8	-17	-88	94	-13	97	69	16	6	37	-8	-51	-89	
55	-77	74	-4	-34	-60	95	-27	-54	16	-63	20	-35	33	-28	91	-35	-28	-57	54	-77	-72	40	-17	99	21	59	16	22	-86	75	-86	-49	-72	-2	98	-93	56	25	-31	10	39	46	-20	-60	71	87	-98	-27	43	1	-61	15	-79	-42	-16	-67	-77	-63	-34	56	-11	18	80	36	27	-68	83	-57	75	-24	-55	0	58	-82	91	2	-35	68	-18	43	93	-33	-47	-38	93	-66	-59	84	82	13	58	28	88	-12	53	51	-19	-23	-78	88	81	-71	73	61	-74	-81	94	-81	-58	-92	53	-11	-31	38	0	84	86	25	-14	67	-65	25	9	-45	5	-84	84	31	33	-28	-52	-19	71	50	35	-26	-69	-11	-63	-50	-97	26	33	48	-31	5	-92	74	-73	49	97	-61	79	-96	81	62	85	12	98	90	89	-17	23	97	-19	-58	74	82	-96	0	-29	9	3	-38	-34	-87	-75	-10	47	-99	58	-82	-81	89	47	-7	-56	47	42	-17	17	-56	-9	95	-78	-75	-4	72	74	14	-7	2	42	-26	-39	-65	49	-1	-40	-19	90	-58	-5	83	-95	-5	72	-17	-60	99	-88	56	37	51	53	99	18	42	39	54	75	89	70	62	3	82	-29	-32	47	-96	58	-48	-57	-51	-67	35	21	-90	-84	75	17	-30	0	65	49	-48	-60	88	-38	66	2	48	30	-67	-95	53	4	-63	-1	3	93	-63	51	23	95	47	95	73	-90	-92	87	3	-33	-99	-47	-37	-6	94	-4	99	-59	-49	-45	-32	-14	74	21	-44	43	-41	-98	-31	83	65	-47	90	14	-13	13	0	-21	81	-3	-1	-73	89	-77	-31	49	51	65	-56	85	-96	-19	-30	-70	87	90	71	-35	-39	-84	-76	19	83	73	-21	60	12	13	72	7	60	52	-64	96	-52	26	66	60	86	40	95	-76	84	-51	-76	-68	-7	72	-12	27	48	98	-2	16	92	48	62	-47	-66	55	60	83	47	-91	-23	-29	27	91	85	22	68	-69	-48	-29	-19	13	11	-99	-52	-22	64	52	30	-72	2	97	-18	-53	-87	-36	-70	89	-99	44	-34	-31	22	-41	-26	20	-61	52	88	1	92	-37	91	-96	-67	-94	10	-52	-61	85	60	20	-27	-56	82	-47	98	-88	-12	32	-76	33	-4	19	-32	-4	14	69	49	13	86	-9	-46	-26	34	89	37	50	13	6	78	-41	-88	89	87	73	-64	-9	-32	20	95	-30	-36	26	-1	46	95	75	49	-25	-68	-61	84	46	-7	-36	-79	-38	-98	69	-1	-31	-55	84	23	45	11	27	30	16	-43	95	70	-91	-2	20	80	-51	61	45	-96	32	-49	7	
37	20	28	-4	53	71	11	-10	46	80	1	96	19	9	-93	-52	43	11	92	74	66	-52	-88	-22	-76	45	-31	-26	75	-23	-55	50	-5	22	-33	-43	93	30	-10	-19	58	15	63	-43	81	-10	-99	-39	-26	-1	-58	-12	-44	-85	98	-44	74	49	-4	79	63	-78	49	-70	-79	-88	-20	-94	94	-22	-40	-48	29	-3	-93	75	23	23	-23	-53	18	-44	-41	59	74	-79	52	81	-28	19	71	-30	-52	19	-52	-30	-65	-64	69	45	-57	57	-3	94	-27	-53	13	44	-93	93	40	-19	-1	-16	-7	-65	86	-77	-65	-73	-42	94	66	24	7	57	-44	-5	-60	-20	-36	-36	-13	-68	-90	-27	72	-91	12	98	85	67	-31	-27	-98	-12	-38	13	14	-33	-75	-40	34	-86	-99	-66	43	17	61	-19	97	98	83	-38	45	-58	36	-20	82	68	-95	69	71	66	84	45	72	68	-59	-57	-33	28	67	91	-8	87	-46	-46	-47	3	-1	16	-95	-33	-46	-62	58	53	92	-31	-9	7	-26	-77	-18	-9	-32	-49	-14	38	25	93	-44	-65	-43	-40	14	-60	53	-18	-22	-96	6	-38	80	33	-30	-92	25	-66	-53	25	5	12	-26	-35	62	-59	80	-41	-26	-17	-5	-86	-71	2	58	-96	-64	27	-43	43	-97	26	0	-90	45	-39	73	32	78	-22	-14	4	31	-74	97	-31	20	-24	-28	-50	77	76	67	48	-48	-85	-40	45	25	97	89	69	38	33	11	93	77	-92	-82	-41	-14	-97	-68	-78	66	17	-56	16	84	66	84	36	-80	57	-72	-45	-77	93	89	91	-50	62	-99	58	-79	30	87	29	-47	-34	-37	-10	26	11	78	22	-15	-92	-66	97	-26	13	-47	-32	80	70	99	31	88	93	98	0	-4	-80	94	-68	9	-85	27	55	88	77	-58	17	-55	18	-77	71	14	-56	-80	-32	9	-50	90	47	-83	70	37	-92	-49	50	84	-12	-24	-10	-44	46	63	-93	54	37	17	-83	95	-99	42	-75	-70	-77	8	50	34	10	-98	-55	-97	-94	0	21	-8	-43	69	77	-59	37	45	24	88	-29	-43	-43	29	58	18	-28	51	-29	-42	63	-64	73	92	-41	-84	71	-58	71	-55	68	-61	3	-72	-85	90	-68	53	64	90	78	27	6	-15	-25	12	47	-42	-90	-35	80	-29	-80	-93	-28	-1	-63	7	-17	-51	48	36	-41	97	-96	-59	-10	-29	-23	86	58	61	-19	-43	-94	-31	10	89	-49	34	-23	25	-34	75	81	60	52	13	-41	11	-2	-81	-61	-67	-13	-11	48	-73	-47	-44	-13	68	78	92	89	11	-98	8	67	-26	29	
20	78	-64	-45	-54	-64	-27	7	-66	26	-92	-21	-88	-27	20	-55	-38	-37	-12	-14	44	45	-25	94	53	68	-97	49	-30	51	37	-47	45	34	71	-27	-80	39	-29	-49	7	-31	-59	-90	60	-97	-52	78	-33	6	-13	21	-10	51	-98	25	-69	10	-40	75	-97	-51	20	-51	-45	59	-96	-52	96	50	55	52	-84	-58	66	-77	-57	18	13	31	-31	18	-26	90	-78	22	-67	62	-41	80	53	-75	42	40	67	-14	-18	-30	-7	71	12	22	20	35	5	20	-76	-73	93	-74	-89	11	25	-3	13	69	68	-56	76	-1	-10	45	-70	57	84	76	24	32	32	33	-10	22	-45	-71	26	-8	47	23	75	84	-16	-36	-99	41	-56	-28	-28	-49	85	0	-46	47	65	-14	-8	-4	-59	-65	-61	94	-85	87	77	-91	10	-25	-51	-53	99	9	65	-32	5	-39	59	-87	7	-10	16	-98	45	-34	0	17	-6	59	43	-52	92	19	-76	48	-85	72	-63	-79	98	-9	-4	-1	-56	38	-55	99	-33	51	81	-96	-9	-20	43	85	-69	43	-24	-88	-9	-31	-16	64	53	-62	-66	52	-79	-51	-76	67	-82	-70	-58	38	36	-84	-52	5	15	91	78	8	68	-31	-48	-93	12	-37	26	-90	-45	71	-74	6	96	-22	-40	-83	-93	8	16	-72	69	50	-36	13	-66	-34	-13	81	37	-35	-85	42	88	-72	-4	36	-5	-24	-31	79	-22	90	54	-96	79	-74	-5	47	-19	-49	16	-53	-76	20	16	-56	-13	-78	-22	64	-10	69	58	-61	-89	6	0	-31	37	35	3	-48	-42	-36	-4	-69	-42	34	7	-31	9	6	48	-89	-41	-95	20	-12	21	-30	53	-96	-89	1	-77	45	73	48	-93	-63	66	-30	-54	0	-95	6	-81	49	-85	-20	86	1	-21	-32	-92	0	-7	45	28	-41	80	77	-2	84	-80	-1	74	77	5	13	9	-7	-99	82	2	-3	-71	95	-10	-64	36	-60	20	9	-51	-26	-39	-81	38	-66	86	26	-54	-34	-54	-59	16	-5	-9	-66	-93	-72	78	23	68	61	-62	-64	62	-33	-1	10	63	-54	-34	36	16	11	-14	64	27	-90	-65	58	57	95	-35	28	-25	75	-6	38	-73	18	-88	-74	-11	6	-23	-8	-8	43	-66	46	-6	3	86	88	-95	-50	44	0	-93	-36	74	-1	-5	30	-20	62	50	-44	-11	-51	-42	-42	-31	-41	-4	93	-79	-13	94	7	72	-94	-39	-15	-70	-60	20	50	49	-28	73	-85	-71	88	46	-80	-69	-96	64	-10	-30	-98	-25	54	-44	33	-7	-22	-68	-95	-10	84	54	39	44	-5	-23	77	
56	-28	17	-70	-31	6	6	-66	-29	-47	-35	-55	-39	58	16	64	-70	25	57	-15	91	-39	23	-14	-12	40	0	-31	-8	-55	77	-1	15	-39	26	-64	76	68	-13	56	-48	24	-96	-41	-98	80	-67	-27	13	10	-74	-13	29	-6	-68	-71	-62	-69	-56	-62	10	85	29	-63	84	-37	99	12	-84	-75	84	73	-47	5	-57	61	-67	-97	-11	42	86	57	-34	66	-92	75	-41	-76	43	-95	-53	-19	-54	-68	-77	65	46	-52	97	51	13	-18	-27	-46	28	74	-49	54	-10	21	89	54	62	67	78	52	98	1	17	0	-92	79	68	96	-59	-70	9	35	36	-34	-74	-9	-9	49	61	24	28	-46	-40	-79	-64	52	-79	48	-91	81	-21	-89	-4	9	-92	-22	-41	-68	-14	34	-2	56	26	96	91	-34	23	47	-66	-96	-42	-82	-90	-18	-2	-87	-90	37	53	-38	14	61	0	-68	-64	28	-86	-95	65	85	-69	76	20	80	99	70	44	-3	39	15	40	-66	58	7	-78	94	-16	59	36	62	-10	0	15	-51	-31	62	-61	1	-94	-46	4	24	15	62	-26	90	9	-43	-98	83	64	-52	-77	49	-14	0	-41	-44	-59	60	-82	74	-45	-20	16	25	-4	59	-84	-57	8	73	81	-58	-75	-77	-72	-53	22	-14	32	-71	-21	70	43	8	36	1	51	-13	-29	88	-94	-71	19	-7	-77	-40	-61	-56	-89	55	-49	-98	19	-83	54	-54	65	17	-63	-41	54	90	-92	19	66	-63	87	72	25	59	27	-27	-91	-33	-72	98	-8	-94	-39	85	-93	-25	-62	91	5	-66	68	29	-94	-17	89	93	-8	1	-6	56	-87	83	84	88	-78	-74	51	10	17	-12	95	7	-97	2	-47	-54	-44	-87	17	70	-81	-45	47	-30	-83	-75	-3	33	43	-56	97	-76	53	-22	-42	17	-88	59	70	4	35	83	-13	-92	-55	-98	-63	-46	41	90	65	-58	-74	-93	7	49	-28	-34	0	50	78	-59	-75	62	31	0	64	-54	-77	-34	45	-31	67	68	-95	-74	-19	20	-44	12	-39	-75	-23	-94	78	89	-64	-1	42	51	-40	15	64	-6	-70	87	-83	-17	-44	-59	-93	2	72	-41	25	56	19	28	7	95	-5	-90	-96	47	-72	67	58	-74	-25	-49	9	-71	76	15	-86	-16	44	-32	19	85	89	8	-26	30	2	5	-36	-95	-28	-52	-24	-10	79	-13	-26	-89	55	-15	36	-85	76	-6	71	29	16	-18	-1	13	-27	-79	76	-74	22	-66	87	1	98	-28	60	-21	42	69	-24	76	-8	-9	29	20	-73	-62	94	-75	22	-14	-64	-11	-31	2	
-62	-59	-86	58	4	19	21	89	-48	-12	-72	-4	66	-47	95	5	-79	-31	-85	33	-25	-18	89	66	-23	59	-56	84	31	73	-32	88	-43	-29	14	21	71	89	98	98	-85	-69	26	69	-88	-88	20	83	1	47	-32	58	7	16	7	-79	-77	38	5	12	1	-65	-82	41	65	2	-57	53	11	-74	36	63	53	-68	61	-3	-86	-88	-69	-3	71	-84	69	-97	-58	99	-77	12	15	-93	66	-43	17	-72	65	-73	84	17	-94	-85	-38	-99	-50	-51	-45	46	93	15	77	-49	-14	-31	-79	3	-14	30	77	73	-93	-45	-72	-53	-37	-81	-59	9	-57	-75	-40	-14	-71	-11	-25	75	12	13	17	-55	-39	69	-22	24	-70	-20	-30	16	-30	49	64	30	-98	18	63	-21	-13	1	-20	-67	78	0	73	62	49	14	40	-94	-41	-57	37	-58	-21	-90	42	-84	96	80	-6	76	-6	-20	87	-37	-79	84	25	71	59	41	22	-21	14	-91	48	-79	-10	52	19	-26	-88	19	57	-12	56	69	-83	49	48	-22	60	-2	-5	-20	-48	-75	-60	-1	-41	-90	-71	-29	-54	-56	-71	-98	-83	54	-7	13	-24	95	-39	-7	14	-30	9	-44	-90	70	82	-45	-73	-55	-26	39	-13	-88	83	84	96	-39	-26	-26	-88	30	17	37	-79	-23	64	61	49	-81	0	-86	81	58	-61	-28	-81	-21	-37	93	54	-27	-32	48	41	70	-95	-41	-33	88	-84	45	-78	68	80	-36	30	-4	-7	-48	-86	41	26	14	-83	6	22	-37	21	19	-70	87	-75	19	0	-31	89	72	-8	27	92	-62	37	-18	60	64	97	36	47	-56	75	-38	-64	-80	0	-19	-92	10	-85	-92	-18	29	59	88	-20	59	84	-12	-60	-25	-3	5	78	-29	96	-10	81	-29	-56	-51	-14	-24	-8	-99	-32	32	20	82	5	15	36	67	-68	-10	14	0	-72	-79	-64	-52	-6	83	-74	30	81	-84	74	-39	47	-66	-63	95	-47	19	9	60	59	46	-13	16	-73	17	-3	41	58	69	-30	8	94	40	-50	71	96	95	46	56	16	71	-82	-74	24	-61	11	-31	48	-9	-24	-11	-50	-81	-22	-67	-15	9	-3	89	-31	33	-23	49	-39	25	43	87	47	89	-11	-11	47	-28	9	-29	-24	35	-30	23	-47	-85	-89	35	-45	-10	-32	87	47	-81	-84	0	-76	-8	24	80	35	65	-89	14	-24	43	-50	88	-97	-57	-84	94	-46	-71	37	46	68	-50	-64	-97	-44	49	-75	-96	-60	-6	64	-57	55	84	-32	70	-94	-63	-40	-98	-4	31	-38	-4	-82	-94	-15	8	-85	20	-75	70	
