9
-90	-99	21	81	-13	-41	-66	14	11	78	-86	38	-17	-54	-67	66	-36	45	59	-80	-87	91	88	13	68	-11	95	-83	75	-40	81	4	77	-26	28	61	-81	21	-61	73	-81	-35	85	-92	-60	-58	-43	-11	-64	-9	-97	-60	74	99	-19	-16	8	28	-74	57	-4	-29	-30	-20	82	91	51	9	36	12	-85	-7	84	-43	59	45	-69	15	-67	98	69	81	-92	-50	3	35	-95	39	-29	-38	35	-55	10	8	-59	-78	47	1	-54	71	-19	-50	0	94	-24	21	-19	68	-99	-10	86	91	0	-76	48	64	-57	82	-8	-42	64	95	43	17	43	5	-68	14	-41	75	41	-57	10	-59	71	54	68	-22	17	-7	-19	90	-61	-8	-99	-43	-79	91	-95	-59	56	-1	-67	-88	15	-44	-12	26	-91	-27	-22	-82	75	-95	28	-89	-72	60	18	-75	-96	-72	-6	33	-33	91	-35	-61	99	32	64	-15	-64	-80	77	68	27	-34	39	-35	32	84	1	-29	54	-32	87	11	75	-37	-46	-30	-51	-60	87	67	74	38	0	80	-33	-29	-63	75	-31	-47	22	4	-45	16	63	-4	38	-65	62	97	61	19	-67	68	11	29	45	-11	53	-27	-14	-54	-27	42	-69	89	-19	-8	-7	-37	-95	-55	-3	-35	-45	25	46	63	-51	15	-50	4	-12	7	92	89	15	80	15	27	-29	-24	-84	1	-98	-60	-20	21	-80	-56	-25	64	-95	-12	15	-23	-44	-72	-88	-67	-42	38	44	0	-39	53	54	58	-17	-12	61	77	35	37	27	-13	85	85	62	-10	-41	-71	33	49	51	-35	-1	-22	66	64	68	63	-33	39	33	1	-65	75	-1	-54	38	69	54	-79	54	13	73	-80	77	53	69	-90	79	85	93	85	-81	74	-97	-7	-49	-27	1	32	-27	-94	-93	-82	-53	-5	63	-82	-49	31	-62	-3	-15	-86	89	-99	57	-16	81	-26	-23	-33	27	-83	-23	-27	-57	-50	-12	-40	-7	-70	85	18	90	1	-81	-51	-53	88	-1	-15	46	82	-5	13	62	-29	-74	-67	-97	-81	59	-38	-67	-41	-42	78	-25	52	35	96	4	49	-77	-47	89	-52	-62	60	-17	50	-14	-4	-41	-23	25	-77	48	-61	-95	-52	89	84	99	-85	51	80	-67	-9	-93	-88	-55	-52	45	-34	-26	29	47	19	-62	15	43	-83	-32	71	77	-47	-29	-40	-17	19	-17	-11	-17	-11	38	97	-74	-43	-77	-83	26	90	35	-82	61	-48	5	-43	-93	54	-33	-16	36	66	-26	-19	-33	-11	45	-24	-50	85	-83	-30	-86	-63	88	32	-91	38	0	25	-72	5	-34	-75	-54	-92	-44	18	
-6	55	65	-72	-37	-77	-24	-23	43	65	59	13	57	-3	-79	-85	-8	85	79	-82	71	-54	-66	44	-59	-38	55	-83	9	-66	13	30	95	-46	-76	-95	44	-96	-31	-71	54	60	-60	26	-87	-14	-48	25	64	-22	4	-40	-18	-10	29	40	90	-45	1	-76	-15	40	86	-11	88	-43	50	-44	-20	18	35	84	64	80	-52	-53	50	-35	-10	-39	-79	95	17	98	-94	90	79	11	8	12	51	33	-62	-89	-67	-23	-14	-80	-57	73	-98	-37	-43	25	-91	-64	7	-95	-70	94	17	87	87	67	49	0	9	-30	37	-7	-45	22	73	75	6	32	-39	-58	-91	75	-71	-41	17	36	78	-87	-67	29	-31	36	77	-12	93	-95	-49	-77	-98	-52	-89	-75	-31	44	24	-92	-81	-45	-1	-27	-81	-83	-96	50	-79	-15	-42	40	-56	76	-61	-41	-1	-5	-96	49	-58	-59	44	1	-63	96	-10	31	73	0	80	29	-79	-35	-70	-57	20	34	-78	-40	-56	99	-77	-86	-90	-36	79	-3	-3	38	-27	1	-17	16	24	-89	97	-99	71	76	23	-87	-82	-65	33	-11	55	-11	-1	20	89	-9	50	-13	98	-39	58	28	69	-79	-53	-14	-55	-33	58	37	14	85	-8	-91	-92	-80	9	43	-6	85	-65	-68	30	-81	-6	-35	-17	37	-71	84	-63	-17	25	-7	35	-91	45	73	-64	-15	-24	-43	-22	71	13	-12	-72	4	-43	-33	57	-31	-88	81	-62	-75	-98	-32	-51	-70	-11	44	-12	85	-64	38	95	-27	-77	89	-4	-29	-35	-27	70	2	-31	-69	-98	3	72	-36	-62	56	72	30	-61	-35	-26	-34	-11	81	-86	91	-4	0	-40	-49	4	42	-2	58	36	-64	-8	62	-39	18	94	62	-8	-32	3	50	-90	-88	-69	11	92	-20	-78	75	-26	94	55	76	-75	-11	-93	90	-6	27	-77	33	66	-73	-35	-13	94	-39	68	-13	75	-74	-87	3	-43	-73	-72	-41	-59	-34	14	60	7	59	-66	71	-49	-61	-62	82	98	77	-13	-61	-84	18	95	-12	30	82	95	90	-51	-33	20	23	74	94	71	-11	-3	59	61	5	94	92	93	-86	-39	62	-39	-82	-39	-53	84	18	47	-38	0	-3	-83	-36	-83	-77	94	-85	-29	0	48	-31	18	72	-79	77	58	-26	-33	-22	84	90	91	-65	99	-41	-18	84	-73	-58	-19	84	-21	-71	-72	-22	-45	-87	-91	9	-69	-43	74	29	36	52	-75	-84	-98	-54	-54	78	-40	-88	22	-79	-99	32	1	72	-52	-44	12	-28	41	32	11	-94	-81	40	83	-47	93	-59	-96	84	-60	81	61	-87	-96	-49	
-35	-16	-30	-75	79	-48	-6	18	-44	-56	35	-81	2	51	-93	-11	48	48	87	-45	98	38	-53	64	-15	-54	61	98	56	66	54	-81	56	33	-57	61	72	64	-60	27	0	77	20	29	81	30	-25	89	93	-29	-1	58	-42	-3	-3	81	-63	69	-37	-12	45	-53	7	-4	18	55	23	45	-87	-71	-78	98	62	-76	69	-18	-36	85	19	47	-74	56	67	67	-49	49	43	72	70	57	-42	-54	52	77	-80	-60	-31	-55	-70	57	65	-51	10	65	24	-20	-51	0	17	26	-54	7	2	-87	89	-44	56	-66	-70	47	-7	-17	-98	-61	47	17	25	90	-92	4	-75	40	-47	49	38	16	-69	55	-56	87	7	-9	34	-64	-29	-59	20	39	58	-88	38	46	43	78	-22	54	75	14	-63	-87	-50	-53	-50	-37	81	8	-34	78	8	-28	75	-59	46	11	-55	6	0	-27	-51	10	94	-4	25	58	-44	63	69	-21	-52	-77	34	-65	94	-37	61	83	70	-84	-74	-29	28	-89	-20	-14	46	-32	-27	67	-95	-19	-3	-12	-42	-22	42	-87	-48	-20	-39	45	30	18	31	-82	-89	-35	56	-70	-47	67	-96	-11	-82	17	-22	-59	43	13	-14	53	-50	-99	-87	-5	-14	-27	78	-59	-75	34	42	2	74	-64	-63	43	-10	-20	16	36	-1	93	-7	-91	80	-31	22	-12	-53	-36	98	34	-26	-59	83	-25	63	-15	-75	-4	-36	-82	-21	-7	23	95	75	82	35	-95	41	-54	96	27	31	79	-19	78	8	19	-80	5	47	-8	-33	-52	-81	82	31	0	-93	-82	-94	-57	49	-86	95	37	-82	77	-2	41	-92	-12	-37	-39	44	-47	-86	45	33	65	26	-24	1	28	35	-90	-97	52	66	17	-16	-53	-21	-90	33	87	10	24	-17	-18	-73	80	-62	58	27	-92	44	50	-96	75	48	-45	78	74	-21	0	-5	69	17	-96	-59	44	34	-72	35	63	-62	46	-29	-88	-16	49	-73	-89	2	90	74	-64	-82	94	35	-5	18	91	23	50	72	61	-21	39	87	36	-16	-25	40	-20	29	26	76	46	0	-90	51	69	-5	48	42	-58	-37	-13	55	-6	-58	-83	-1	37	82	-26	83	-59	60	-33	-44	-16	80	64	-62	-72	6	58	89	-12	-27	-58	90	-50	-76	56	-80	-7	2	-99	45	89	79	-62	-47	-92	-17	36	-67	-9	22	-69	-37	66	-99	-60	89	-51	0	89	91	-25	84	67	-48	-99	-93	77	44	74	-61	43	-87	-71	-59	39	94	-11	78	-81	59	1	-49	-88	-73	93	1	-38	83	28	-22	-46	85	94	40	-42	8	-57	
73	-8	11	-85	90	-1	85	21	49	-75	76	2	-96	21	-91	-19	75	-14	-80	51	-75	-49	-85	19	-89	73	15	-86	71	-73	-89	-78	71	3	-45	-26	58	85	-97	-30	-3	-4	-31	34	2	69	-51	-8	45	-78	-17	14	32	22	8	68	-61	-81	-14	-99	27	60	-21	-5	31	-12	-40	-79	78	-1	58	49	-93	-64	2	-28	-88	65	-56	79	58	-91	-70	-70	24	-38	45	-54	-73	-50	85	-58	67	-35	45	67	58	-53	81	80	-99	-40	-9	34	16	59	16	27	44	11	82	-97	-38	25	26	29	76	21	67	20	44	-36	-52	-96	83	90	86	-9	-89	48	92	-44	50	57	-77	52	-13	-34	-56	66	-89	-56	-47	4	-4	-56	33	68	-70	52	-8	21	45	39	-89	-93	14	-58	19	-3	19	72	12	88	19	82	45	0	-14	96	98	-86	-90	-78	59	86	-93	84	-99	-92	65	97	-34	5	90	-4	-94	4	87	-99	68	29	95	19	38	17	90	18	-65	74	-29	-47	73	-61	-90	58	-97	-20	53	91	55	47	28	22	-41	52	79	-47	-54	64	-68	56	-62	-61	20	59	-14	-24	24	39	99	-40	42	-82	-47	45	21	84	-30	-51	51	81	21	11	-56	-15	93	86	47	-87	19	-14	-38	-28	96	22	94	-16	61	65	-81	-25	-40	13	33	-37	38	-45	54	-97	56	2	-27	-71	-50	9	69	58	51	-52	24	-88	93	91	-10	1	11	-22	26	-30	-29	-59	79	-11	41	66	-5	-84	92	-97	-15	-25	6	-69	92	-60	91	-24	-41	0	-51	-3	73	54	14	23	6	-60	96	96	-80	-63	79	-94	75	6	-65	-83	-49	-7	45	45	80	-15	38	69	-19	95	24	23	-88	-78	-92	92	-56	57	83	5	-12	43	84	22	97	6	-58	73	60	-1	17	45	97	-27	-58	-95	4	-73	4	44	-64	27	-80	-22	55	48	-20	-46	1	2	-57	-81	41	2	-54	2	49	98	-33	26	-47	62	-20	89	-34	32	-94	5	-25	84	-6	54	-68	37	24	90	-89	-43	-65	83	-28	-94	-82	9	12	-90	32	-26	97	-53	-78	97	0	29	77	68	81	80	67	74	-87	49	9	23	-42	-33	-24	92	23	-94	86	57	30	34	-31	-28	77	-89	-5	97	-40	20	-65	-94	-37	-92	55	95	-39	-86	-42	40	44	58	41	0	-90	50	-36	-95	37	-50	88	82	-27	-1	35	41	22	32	-59	49	5	56	96	67	90	-77	63	-10	32	64	-57	50	-9	-47	-66	21	47	65	-32	-28	-2	5	21	7	-78	72	-82	67	-56	64	62	98	
15	5	48	-22	43	67	-94	-70	50	-12	69	-76	-45	1	77	-20	15	92	-15	-17	-93	75	-10	11	93	-97	54	40	17	62	45	-91	12	27	-1	-38	80	-85	63	-55	72	23	30	-82	9	-95	-80	-18	74	72	-41	74	27	15	60	51	-28	-16	-42	58	43	9	96	-68	-24	49	54	90	87	76	-80	-84	-54	-71	99	-51	-39	70	-39	57	-82	-32	-82	21	-80	-20	26	-21	-57	-81	-25	-3	97	-99	-15	52	-15	37	-7	70	-8	-99	-47	19	-16	-13	-36	10	-93	-22	-70	9	-58	86	-9	56	-47	-4	32	51	27	95	33	1	19	-39	49	27	-99	-77	70	26	-93	-16	5	-27	-84	-99	-79	49	-75	-41	-89	84	34	97	98	-26	-57	-70	62	-98	-23	-16	2	-5	-6	2	-19	84	-51	-10	61	94	-83	85	-65	-44	-86	-94	-30	-18	98	83	-11	23	54	65	22	-86	-27	-3	8	-84	-12	-86	78	78	78	98	81	4	55	3	80	87	13	3	42	-19	-18	-48	-15	77	-92	34	97	-13	-60	86	57	52	-68	96	-47	69	-26	14	48	-86	-71	18	11	-25	51	-65	37	31	-77	20	-48	-94	-12	-67	4	5	77	48	-58	13	-37	-69	99	84	-33	58	-50	-7	-13	27	-31	-44	59	49	-19	-30	44	-35	4	77	79	-70	87	-44	55	-69	-55	-99	-59	-87	63	38	69	7	-96	-15	19	58	-67	-59	26	13	-95	0	60	36	-57	-87	0	-3	-79	-76	-56	9	41	97	-2	0	-22	3	92	62	17	27	-44	18	-1	25	85	-32	8	-45	44	-59	-2	-53	-5	-43	-17	92	-52	88	-8	62	-53	23	-80	-71	-18	-90	-96	66	64	75	83	95	29	-41	49	-35	2	-15	-79	58	-20	-21	96	-69	48	42	12	-19	-72	-84	67	28	-78	-55	82	59	14	-71	20	23	86	-4	54	-44	-35	4	48	-76	-29	40	-45	18	-33	22	83	26	62	-71	-6	-98	96	-49	88	27	9	32	19	-18	-93	-10	-89	49	-19	-71	-92	72	77	37	-98	-86	-32	15	21	-56	-26	94	54	-19	-20	-4	-64	53	49	58	-55	55	-15	-43	4	-7	17	97	-1	97	59	85	29	-65	82	26	20	81	-52	-27	-75	-38	40	15	4	14	18	-86	42	-26	-27	18	86	-86	23	-46	-52	-94	23	37	26	90	54	93	80	77	76	-6	-94	0	-62	-19	86	10	75	89	50	-98	8	5	15	96	30	53	99	46	-55	27	31	-2	84	-60	-23	43	-2	20	35	-60	72	43	70	85	-7	70	-2	-97	16	25	-68	-70	68	-91	8	-22	
68	-55	-6	-19	5	57	-61	45	-64	-68	90	6	30	-67	52	-74	54	-62	22	78	22	86	42	-65	6	-90	-72	-11	-97	96	-67	73	0	-38	-68	-1	4	-77	-22	-4	-76	-29	-46	55	71	-44	22	-64	-4	-48	70	-66	88	-72	-86	-43	-74	-62	64	15	21	26	-80	-17	44	-60	-66	-89	22	-68	42	-74	-35	-41	-6	87	20	-22	55	37	60	-14	76	-84	-68	-58	-16	31	-20	-51	32	-57	4	-5	-74	-59	91	12	-80	65	1	15	-7	-68	-22	6	-63	59	-47	-79	10	-8	16	21	69	-2	14	-87	-16	-2	-80	45	76	-14	-73	-50	-37	38	83	6	-50	75	78	-39	23	36	-1	-2	-91	-6	-62	52	-18	-5	54	-7	-72	-21	-49	0	-53	79	74	85	50	-86	-3	12	33	75	-32	-95	69	-10	-81	43	-3	90	8	-95	22	22	-71	-46	-55	-95	8	96	12	48	69	-28	-69	2	49	87	-82	96	96	-10	21	92	0	-11	99	58	-6	45	9	-5	-96	-82	-54	84	-77	-7	3	-80	91	68	-6	-12	17	-39	-57	88	-89	84	-53	-98	66	81	8	-25	-56	-43	24	26	16	71	-10	79	34	46	87	22	54	74	-16	-15	-46	-38	-17	64	81	11	-99	-94	9	-73	90	-49	50	-11	-75	42	-88	44	-48	-43	-95	73	-96	81	-13	53	-2	-3	77	23	93	-26	-98	-39	-30	-28	-40	-73	-74	93	-60	-94	0	-67	-64	-35	7	40	36	-56	-18	-44	90	-47	-23	-3	91	50	99	25	-59	21	26	-28	-97	32	21	25	-98	-28	65	-10	-33	-51	30	95	89	60	34	29	-25	-50	-91	10	-48	15	73	-73	86	-90	-2	9	-59	59	-59	-29	54	35	55	-39	-87	-21	32	-71	20	-38	51	-17	-17	-56	17	65	-68	-21	-97	-32	14	-48	0	-68	-33	-46	-54	47	92	52	92	-85	-21	-88	-66	-54	-26	-31	74	99	58	-43	-61	-87	97	67	-60	54	-58	-51	15	9	-12	-19	-43	97	-68	65	87	-87	96	78	-59	-90	-78	46	3	86	-51	57	-28	-96	-99	-30	19	22	-76	-24	36	6	-61	-60	64	84	57	10	48	86	-73	-85	37	-7	-12	-2	-51	-15	-64	-80	-79	-48	-58	-25	69	-57	-83	86	-53	87	30	18	49	97	13	-98	-46	-32	-56	-14	25	20	65	-82	5	88	-10	68	91	28	-98	-53	-24	0	-48	59	85	-82	-86	73	37	78	-19	-62	67	-19	21	-10	11	79	-77	84	17	-17	-35	99	-3	-24	28	-85	-30	14	-81	-49	-39	3	-66	-84	7	-44	96	19	-73	-22	83	2	-15	68	
-92	-89	98	1	85	-5	42	-38	-92	-90	-54	72	-23	-6	-42	-35	96	18	22	64	60	51	70	-93	99	32	-47	-46	-82	-9	-31	11	73	74	-53	54	11	68	-99	-48	-45	56	-41	15	-59	0	21	-69	-44	94	-86	-15	58	31	97	59	64	40	22	80	-32	23	-43	-99	40	89	-94	-29	-40	65	-44	-32	-44	-65	80	-51	-78	69	-70	13	14	-42	59	16	83	89	57	87	-98	-19	-50	-46	48	53	35	34	-74	61	99	-37	-10	-62	51	21	54	-83	63	-88	44	-35	12	-81	49	-24	24	82	-91	-55	-46	-44	17	8	-9	49	-89	-85	9	-92	-62	-58	-81	-73	-85	67	5	-83	42	59	-39	-57	-96	34	61	63	95	62	14	53	-16	34	83	-95	12	29	-15	-35	-33	-69	49	-70	-58	-25	71	27	51	60	-82	-13	-15	-1	85	-94	-59	-64	-1	4	-70	-36	13	-33	-77	51	-54	58	63	-51	-96	66	-14	15	-17	26	-54	33	26	83	65	14	-51	-40	84	-14	-93	40	15	-74	27	23	15	52	-28	96	23	-64	-35	41	99	52	-40	52	99	39	-80	12	71	89	53	-96	0	-54	16	-7	55	61	55	2	44	-34	-55	72	15	-82	2	48	39	-91	-2	76	62	4	-6	24	-99	27	9	-38	-64	49	99	22	4	99	15	16	68	-99	79	25	34	90	-4	23	-48	-40	-22	-91	-79	-85	-69	24	27	-15	98	-89	98	-79	59	-75	27	8	29	-80	41	-55	71	-3	-6	-57	-11	41	-30	16	75	49	59	-4	-60	49	-54	15	-87	76	89	-1	-83	14	-15	-7	-73	-97	-18	-25	-90	-32	82	22	-18	66	83	-63	62	84	11	23	51	69	-27	48	-20	-14	-31	75	38	60	-13	91	5	8	70	-6	4	43	22	-1	75	49	-55	60	70	18	49	-62	-89	75	53	-85	9	41	-24	-77	-61	-11	7	13	44	64	-93	-52	48	97	9	-11	16	-1	-47	96	61	-77	31	97	74	73	39	53	4	44	-38	-83	-13	-98	67	-73	54	48	46	-17	-10	92	67	92	0	-37	-44	44	57	-22	90	-56	-50	-82	53	69	41	-64	-10	83	-92	1	-41	-98	-41	26	-68	-75	38	67	-60	6	-1	65	26	-74	-69	-59	-74	12	-30	-98	72	-21	-35	5	28	53	-33	44	67	82	99	51	-3	-40	-2	88	63	-89	1	50	58	-62	21	55	82	30	35	-6	-45	-28	88	27	-78	-6	-63	-13	-59	-66	39	25	63	-54	-89	-88	10	-86	86	-5	82	48	-67	-19	42	63	-63	-54	-44	24	-72	-71	-81	84	23	36	
-53	-3	-98	-3	-64	25	54	-53	43	35	93	49	17	-46	-27	-46	19	4	75	62	73	-66	23	-30	-52	-82	25	-25	69	-82	-10	76	-81	98	-40	0	4	45	-90	97	94	41	-15	-13	93	32	-28	84	92	-22	99	2	42	-34	-27	79	-15	-44	90	-18	-57	39	-10	98	59	-39	96	-14	-41	-74	-84	-42	-26	34	48	53	-55	-42	-68	21	-13	38	-6	99	-4	67	28	-93	0	-23	-32	-53	21	6	87	69	91	62	-15	96	-88	-12	25	22	-85	25	-74	9	77	37	-46	-70	-17	-87	-46	-3	0	2	25	-7	-23	32	15	-93	-9	61	88	45	68	-89	-69	1	12	-50	80	0	-94	53	-26	5	28	-42	-2	-25	-73	-37	-10	15	93	-61	27	81	-46	-82	84	-59	58	84	41	-83	-75	-8	62	-61	-93	-34	87	45	54	-9	-18	55	22	42	1	-30	-50	-66	14	20	-53	31	-26	-26	-7	22	56	-54	-21	-98	-26	-2	66	-92	48	-39	-71	95	50	81	-9	-83	85	0	-90	-80	78	96	-56	-77	53	58	91	-74	-27	-51	-12	58	76	-56	-9	-86	-75	85	-70	-88	-83	53	52	21	-35	19	-59	49	89	-5	97	90	73	4	-90	71	-91	0	56	74	46	43	-71	-92	1	-11	88	23	-29	60	-72	44	60	-58	-70	-60	26	73	99	-62	14	-2	-78	67	-6	-78	64	-46	-24	-93	89	15	-60	16	-6	-63	3	-27	-43	41	-26	-80	-47	67	-82	69	-65	38	25	36	37	55	-68	-27	-81	61	92	2	71	-14	-81	-77	-20	75	27	-32	-14	-57	-74	94	-5	15	1	89	90	79	-91	-21	-28	61	-59	20	86	-7	-14	16	62	68	4	-40	13	-17	-32	-20	-86	16	-80	-22	17	26	-35	2	29	65	80	27	-29	50	-34	-73	4	-17	81	50	21	-82	23	6	8	-38	-80	34	-14	22	-58	21	89	51	-82	22	-83	-16	-93	11	-97	42	-20	-39	16	-35	13	93	0	-26	-99	-42	-56	-92	-84	3	58	-10	77	64	-67	-72	9	35	62	47	13	-47	-51	72	48	-68	73	-88	-32	96	-4	80	85	-26	-81	-61	67	16	-5	58	64	63	58	-91	7	-42	-7	77	-41	-45	-30	69	71	-20	26	-81	-58	-83	-99	58	-14	19	-26	-70	52	-94	26	84	-5	74	87	77	0	13	-86	-58	76	26	-26	-75	64	-65	89	-39	57	77	-69	42	-66	-72	32	-5	60	-15	-31	69	-64	89	35	-99	-94	41	-82	-36	92	-52	92	-84	-92	-43	-42	-75	98	63	-46	-81	42	-8	-59	76	5	27	38	54	11	-11	
-13	16	-3	0	46	94	-56	17	-98	-18	75	53	57	0	60	78	98	88	-27	55	74	-66	-55	98	-30	9	14	22	74	43	-86	-12	69	-90	93	73	-50	50	-28	-10	-16	-15	35	53	12	48	23	-87	66	92	26	-31	9	33	-81	47	-16	80	4	-12	82	19	26	-49	88	55	-11	-95	19	-14	25	50	-28	-44	-15	-52	-73	55	35	95	50	90	-41	86	-19	-65	13	89	49	77	-93	63	-58	70	-75	-16	21	-39	49	-79	29	16	64	-40	-42	79	-52	-6	64	-3	95	-70	82	82	-39	-51	59	67	-24	-89	-26	-54	-66	40	89	-75	66	4	58	32	-53	-70	51	-39	45	94	-53	-53	61	-55	-88	39	79	56	-34	35	24	-51	94	-56	-72	63	51	-97	-62	18	34	58	-53	3	-6	27	-95	59	21	81	65	-23	-66	-84	77	83	12	77	-11	-57	-22	49	-66	-10	-23	-85	-41	61	33	-39	0	73	-20	-30	34	-50	75	-77	-59	-82	32	74	80	84	33	75	-50	46	55	55	68	-98	56	38	-15	49	91	24	-11	-88	36	-29	-68	9	-57	64	-21	21	90	96	83	9	73	-50	94	-32	6	-20	-89	-49	-98	-76	28	-53	-61	-28	47	-71	-22	-56	-13	50	2	98	5	94	-61	-27	19	-60	-83	-25	-29	-3	22	72	0	-59	50	49	56	-10	-13	60	-23	-65	-65	-88	43	50	3	1	-50	-9	-69	7	54	47	11	-4	-32	92	16	95	-72	25	-21	30	90	23	-2	-88	-51	79	-95	49	-58	-28	-23	86	70	23	41	14	97	42	-71	-59	-18	-37	74	-93	-29	-11	98	-51	-60	63	80	32	-18	80	8	11	29	-93	-36	40	12	-21	0	-82	99	61	74	-60	-23	-33	31	-63	-46	-68	46	3	-12	73	-48	73	53	-30	-84	-24	-82	92	55	78	-15	87	-59	-24	-66	-37	-6	14	-1	-39	-87	94	-22	87	45	-82	15	25	-63	51	-52	-95	2	-17	58	90	-73	18	26	76	-74	-35	-31	-69	-14	-23	-60	-24	-32	-18	-3	-87	48	-75	63	97	-13	-31	-45	90	20	-78	-35	47	48	61	-78	-31	-6	1	-9	-10	-83	-70	-94	43	25	99	-28	-80	-64	-32	42	-68	22	73	-72	58	-30	-87	-41	-43	4	-79	-93	12	-6	-51	-8	-1	-45	65	14	-24	4	73	-46	-11	63	34	-55	18	-43	61	-46	85	-41	61	26	-52	1	27	-93	49	33	-18	-33	-49	10	-31	-25	0	19	74	-46	79	-3	-46	48	-57	82	-74	-16	-92	-39	-87	92	35	48	-12	39	-46	-1	-42	-92	-36	-79	90	38	78	
11	46	4	-19	94	50	-75	-27	93	78	-73	59	-29	4	-37	-97	99	55	-76	-7	-58	55	-6	13	-55	36	-58	86	-50	7	-25	-87	-99	80	69	97	-45	-64	86	55	-21	-22	-92	-19	-3	-81	-82	4	-10	8	24	10	-57	25	4	37	77	57	72	63	-7	-55	12	-23	-48	-58	-89	45	95	94	56	24	-47	54	11	-46	13	60	-64	-3	20	88	-82	12	57	76	-94	50	-34	12	-25	-64	-11	-67	-12	-92	84	-46	-15	-95	69	-41	23	-5	-47	-3	28	-14	96	-20	-55	45	45	-57	-53	36	75	87	-20	57	-14	43	32	-87	42	-40	71	89	28	-81	-3	5	-47	-78	40	39	47	50	44	11	-96	37	-89	-88	-77	52	40	60	-5	11	77	-52	-38	-8	43	73	-23	11	89	-35	21	99	48	53	-1	-50	67	7	57	40	38	-92	28	79	-55	-87	53	38	50	-6	-59	86	59	84	-12	22	-42	-17	-70	39	-62	1	17	-68	-86	-76	-82	-73	56	-63	86	-71	-51	50	36	-98	-71	17	95	-61	63	-80	99	40	14	-28	40	32	-92	-65	27	31	-67	40	38	49	90	99	86	-1	94	-5	32	-78	24	5	-10	-2	-36	-45	-47	28	27	31	-71	17	-65	52	-12	-74	25	39	-67	65	-36	-30	-8	73	-89	-52	-40	78	-44	-7	60	96	-12	72	-30	-34	0	2	-26	-48	36	80	-23	86	88	-28	-26	-89	-12	-69	-52	-13	72	65	-47	-71	67	-65	62	-9	49	55	-14	-66	6	-73	-43	-15	-57	71	-98	41	-97	7	61	-14	58	-38	-13	-3	-43	82	66	59	-82	-80	76	50	79	85	26	3	68	9	-97	5	-40	-32	41	82	-25	8	-36	26	67	-60	-62	-83	-9	16	57	52	-65	8	-79	-34	-4	-9	52	-60	-51	18	88	0	-97	-9	41	56	-49	-66	-58	-36	95	7	84	71	91	-5	94	-82	73	-50	-4	25	74	-33	44	47	-18	-90	-73	-94	55	0	-56	94	-25	95	55	34	64	-14	92	-51	-67	-17	8	8	10	-65	43	47	-8	2	67	-48	-8	44	-27	-63	-90	-38	91	13	60	71	-42	-76	65	-17	-68	-16	80	-81	9	6	77	1	-48	-74	-97	-15	-68	42	-23	70	-78	-71	99	-70	50	11	-26	-48	31	-82	73	68	41	-27	23	7	35	63	-36	-47	63	65	-75	-15	41	-87	46	-7	-18	4	-83	46	-47	58	48	21	-68	-4	4	2	68	-11	97	54	5	13	27	-12	-73	9	-31	-84	-68	96	-7	22	-92	42	-53	-8	11	-51	85	-64	89	32	-55	-21	57	-1	19	44	
